anio,consumo,marca
2009,16.7,vodka
2009,15.2,vodka
2009,5.5,vodka
2009,8.4,vodka
2009,10.2,vodka
2009,9.4,vodka
2009,8.5,vodka
2009,19.2,vodka
2009,14.9,vodka
2009,,vodka
2009,3,vodka
2009,13.5,vodka
2009,5,vodka
2009,10,vodka
2009,13.3,vodka
2009,15.3,vodka
2009,12.7,vodka
2009,8.8,vodka
2009,13.2,vodka
2009,13,vodka
2009,8.3,vodka
2009,15.5,vodka
2009,11.1,vodka
2009,13.2,vodka
2009,15.2,vodka
2009,,vodka
2009,14.4,vodka
2009,15.5,vodka
2009,13.5,vodka
2009,13.2,vodka
2009,13.6,vodka
2010,6.6,vodka
2010,9.8,vodka
2010,11.6,vodka
2010,16.2,vodka
2010,9.2,vodka
2010,8.7,vodka
2010,6.5,vodka
2010,10.8,vodka
2010,14.4,vodka
2010,12,vodka
2010,6.9,vodka
2010,12.9,vodka
2010,9.4,vodka
2010,10.2,vodka
2010,12.1,vodka
2010,13.4,vodka
2010,10.2,vodka
2010,0.05,vodka
2010,11.4,vodka
2010,3.5,vodka
2010,15.6,vodka
2010,5.5,vodka
2010,11.2,vodka
2010,16.9,vodka
2010,2.3,vodka
2010,17.6,vodka
2010,13.6,vodka
2010,15.2,vodka
2010,12.8,vodka
2010,6.2,vodka
2010,11.3,vodka
2010,,vodka
2010,8.5,vodka
2010,8.4,vodka
2010,17.8,vodka
2010,9.3,vodka
2010,18.1,vodka
2010,12.3,vodka
2010,10.5,vodka
2010,16.6,vodka
2010,13,vodka
2010,12.7,vodka
2010,16.2,vodka
2010,11.5,vodka
2010,14.7,vodka
2010,10.7,vodka
2010,6.9,vodka
2010,6.8,vodka
2010,8.5,vodka
2010,7.6,vodka
2010,10.7,vodka
2010,11.1,vodka
2010,15.1,vodka
2010,9.9,vodka
2010,17.1,vodka
2010,15.2,vodka
2010,5.3,vodka
2010,8.7,vodka
2010,9.4,vodka
2010,9.5,vodka
2010,8.6,vodka
2010,18.8,vodka
2010,14.1,vodka
2010,,vodka
2010,3.2,vodka
2010,13.4,vodka
2010,4.4,vodka
2010,8.1,vodka
2010,13.5,vodka
2010,14.8,vodka
2010,12.4,vodka
2010,9.2,vodka
2010,12.8,vodka
2010,12.1,vodka
2010,8.8,vodka
2010,16.5,vodka
2010,11.5,vodka
2010,12.8,vodka
2010,11.9,vodka
2010,,vodka
2010,14.8,vodka
2010,15.9,vodka
2010,12.8,vodka
2010,12.8,vodka
2010,12.2,vodka
2011,6.9,vodka
2011,10.75,vodka
2011,12.02,vodka
2011,16.64,vodka
2011,8.74,vodka
2011,10.97,vodka
2011,7.25,vodka
2011,10.56,vodka
2011,13.58,vodka
2011,12.26,vodka
2011,6.59,vodka
2011,15.44,vodka
2011,8.41,vodka
2011,7.88,vodka
2011,12.17,vodka
2011,13.81,vodka
2011,11.14,vodka
2011,,vodka
2011,10.98,vodka
2011,3.08,vodka
2011,14.65,vodka
2011,4.87,vodka
2011,11.62,vodka
2011,16.83,vodka
2011,2.17,vodka
2011,19.33,vodka
2011,13.7,vodka
2011,15.09,vodka
2011,11.87,vodka
2011,6.47,vodka
2011,10.98,vodka
2011,,vodka
2011,7.72,vodka
2011,7.73,vodka
2011,15.38,vodka
2011,8.85,vodka
2011,17.53,vodka
2011,12.48,vodka
2011,10.79,vodka
2011,16.92,vodka
2011,12.96,vodka
2011,12.6,vodka
2011,21.69,vodka
2011,10.98,vodka
2011,14.89,vodka
2011,10.37,vodka
2011,6.78,vodka
2011,6.38,vodka
2011,8.11,vodka
2011,7.89,vodka
2011,10.1,vodka
2011,10.91,vodka
2011,13.5,vodka
2011,10.19,vodka
2011,17.83,vodka
2011,15.33,vodka
2011,5.27,vodka
2011,8.32,vodka
2011,9.5,vodka
2011,9.01,vodka
2011,8.75,vodka
2011,18.51,vodka
2011,12.81,vodka
2011,,vodka
2011,3.35,vodka
2011,12.46,vodka
2011,5.14,vodka
2011,8.18,vodka
2011,13.19,vodka
2011,13.86,vodka
2011,12.54,vodka
2011,9.55,vodka
2011,12.09,vodka
2011,13.38,vodka
2011,8.49,vodka
2011,16.87,vodka
2011,12.16,vodka
2011,12.43,vodka
2011,11.53,vodka
2011,,vodka
2011,14.03,vodka
2011,14.74,vodka
2011,11.97,vodka
2011,14.07,vodka
2011,11.84,vodka
2012,5.6,vodka
2012,11,vodka
2012,13.3,vodka
2012,14.4,vodka
2012,9.5,vodka
2012,11.7,vodka
2012,7,vodka
2012,10,vodka
2012,13.1,vodka
2012,11.9,vodka
2012,5.9,vodka
2012,14.9,vodka
2012,8.5,vodka
2012,8,vodka
2012,12.7,vodka
2012,13.6,vodka
2012,11.9,vodka
2012,,vodka
2012,10.8,vodka
2012,2.3,vodka
2012,14.8,vodka
2012,4.9,vodka
2012,11.9,vodka
2012,15.4,vodka
2012,1.8,vodka
2012,18,vodka
2012,14.2,vodka
2012,15.1,vodka
2012,12.3,vodka
2012,5.8,vodka
2012,10.8,vodka
2012,,vodka
2012,7.5,vodka
2012,7.7,vodka
2012,14.4,vodka
2012,8.1,vodka
2012,24.3,vodka
2012,12.4,vodka
2012,10.8,vodka
2012,16.5,vodka
2012,11.3,vodka
2012,13.1,vodka
2012,19,vodka
2012,10.5,vodka
2012,14.7,vodka
2012,9.7,vodka
2012,7,vodka
2012,6.5,vodka
2012,8,vodka
2012,7.3,vodka
2012,9.7,vodka
2012,11.2,vodka
2012,12.1,vodka
2012,9.9,vodka
2012,18.9,vodka
2012,12.1,vodka
2012,5.3,vodka
2012,9.2,vodka
2012,8.2,vodka
2012,8.6,vodka
2012,8.8,vodka
2012,17.1,vodka
2012,11.6,vodka
2012,,vodka
2012,2.8,vodka
2012,13,vodka
2012,5.3,vodka
2012,8.5,vodka
2012,13.1,vodka
2012,13.8,vodka
2012,12,vodka
2012,9.2,vodka
2012,12,vodka
2012,13.1,vodka
2012,8.2,vodka
2012,17.8,vodka
2012,11.2,vodka
2012,12.2,vodka
2012,11.8,vodka
2012,,vodka
2012,13.9,vodka
2012,13.7,vodka
2012,11.7,vodka
2012,14.1,vodka
2012,12.7,vodka
2013,4.7,vodka
2013,8.7,vodka
2013,10.2,vodka
2013,14.4,vodka
2013,7.3,vodka
2013,10.8,vodka
2013,6.6,vodka
2013,7.8,vodka
2013,10.5,vodka
2013,10.9,vodka
2013,4.7,vodka
2013,12.9,vodka
2013,8,vodka
2013,4.8,vodka
2013,10.1,vodka
2013,12.7,vodka
2013,9.3,vodka
2013,,vodka
2013,9.4,vodka
2013,1.6,vodka
2013,13.2,vodka
2013,4.3,vodka
2013,11.7,vodka
2013,15.1,vodka
2013,1.2,vodka
2013,15.4,vodka
2013,11.3,vodka
2013,12.9,vodka
2013,11.5,vodka
2013,5,vodka
2013,9.4,vodka
2013,,vodka
2013,5.8,vodka
2013,7.6,vodka
2013,12.2,vodka
2013,7.1,vodka
2013,17.8,vodka
2013,10.6,vodka
2013,9.6,vodka
2013,16,vodka
2013,11.5,vodka
2013,13.2,vodka
2013,14.9,vodka
2013,8.5,vodka
2013,12.6,vodka
2013,7.9,vodka
2013,5,vodka
2013,5.7,vodka
2013,6.7,vodka
2013,6,vodka
2013,8.7,vodka
2013,11.4,vodka
2013,8,vodka
2013,9.1,vodka
2013,16.3,vodka
2013,10.3,vodka
2013,4.6,vodka
2013,7.5,vodka
2013,6.9,vodka
2013,7.2,vodka
2013,5.2,vodka
2013,15,vodka
2013,11.8,vodka
2013,,vodka
2013,2.2,vodka
2013,11.2,vodka
2013,4.5,vodka
2013,6.6,vodka
2013,10.7,vodka
2013,12.5,vodka
2013,11.2,vodka
2013,7,vodka
2013,11.5,vodka
2013,10.9,vodka
2013,7.4,vodka
2013,14.1,vodka
2013,7.1,vodka
2013,11.8,vodka
2013,6.8,vodka
2013,,vodka
2013,11.3,vodka
2013,13.4,vodka
2013,10.7,vodka
2013,12.7,vodka
2013,11.1,vodka
2014,4.1,vodka
2014,5.5,vodka
2014,8.3,vodka
2014,12.8,vodka
2014,5.8,vodka
2014,9.5,vodka
2014,5.2,vodka
2014,6.4,vodka
2014,9,vodka
2014,7.9,vodka
2014,3.6,vodka
2014,11.1,vodka
2014,4.9,vodka
2014,2.9,vodka
2014,8.8,vodka
2014,9.2,vodka
2014,7,vodka
2014,,vodka
2014,7.7,vodka
2014,0.6,vodka
2014,7.7,vodka
2014,3.6,vodka
2014,9,vodka
2014,13,vodka
2014,0.9,vodka
2014,13.5,vodka
2014,7.4,vodka
2014,10.6,vodka
2014,9,vodka
2014,4.2,vodka
2014,6.7,vodka
2014,3.9,vodka
2014,4.2,vodka
2014,4.3,vodka
2014,10.6,vodka
2014,5,vodka
2014,16.5,vodka
2014,9.3,vodka
2014,7.4,vodka
2014,15.7,vodka
2014,10.1,vodka
2014,11.3,vodka
2014,11.5,vodka
2014,7,vodka
2014,10.5,vodka
2014,6.5,vodka
2014,4.3,vodka
2014,3.7,vodka
2014,4.9,vodka
2014,4.9,vodka
2014,8.5,vodka
2014,11.4,vodka
2014,8.4,vodka
2014,8.8,vodka
2014,14.3,vodka
2014,4,vodka
2014,3.9,vodka
2014,5.6,vodka
2014,4.9,vodka
2014,7.7,vodka
2014,3.4,vodka
2014,13.4,vodka
2014,8.4,vodka
2014,5.1,vodka
2014,1.3,vodka
2014,8.8,vodka
2014,3,vodka
2014,3.9,vodka
2014,9.3,vodka
2014,9.4,vodka
2014,6.8,vodka
2014,5.6,vodka
2014,9.9,vodka
2014,9.3,vodka
2014,4.9,vodka
2014,12,vodka
2014,4.6,vodka
2014,10.9,vodka
2014,5.8,vodka
2014,,vodka
2014,9.4,vodka
2014,11.3,vodka
2014,9.8,vodka
2014,10.2,vodka
2014,9.8,vodka
2015,3.5,vodka
2015,4.5,vodka
2015,6.7,vodka
2015,11.8,vodka
2015,4.7,vodka
2015,5.7,vodka
2015,4.6,vodka
2015,5.7,vodka
2015,7.9,vodka
2015,7.4,vodka
2015,3.3,vodka
2015,9.3,vodka
2015,4.1,vodka
2015,1.9,vodka
2015,8,vodka
2015,7,vodka
2015,6.6,vodka
2015,,vodka
2015,6.8,vodka
2015,0.5,vodka
2015,7.2,vodka
2015,3.4,vodka
2015,7.6,vodka
2015,11.4,vodka
2015,0.8,vodka
2015,12,vodka
2015,6.8,vodka
2015,9.7,vodka
2015,8.2,vodka
2015,3.8,vodka
2015,5.9,vodka
2015,3.8,vodka
2015,3.3,vodka
2015,3.8,vodka
2015,9.6,vodka
2015,4.5,vodka
2015,14.1,vodka
2015,8.8,vodka
2015,6.6,vodka
2015,13.3,vodka
2015,9.4,vodka
2015,12.2,vodka
2015,12.5,vodka
2015,6.7,vodka
2015,8.5,vodka
2015,4.9,vodka
2015,3.4,vodka
2015,3.2,vodka
2015,4.4,vodka
2015,4.3,vodka
2015,6.9,vodka
2015,7.7,vodka
2015,6.7,vodka
2015,7.7,vodka
2015,13,vodka
2015,2.2,vodka
2015,3.8,vodka
2015,5.1,vodka
2015,4.5,vodka
2015,6.9,vodka
2015,2.8,vodka
2015,13,vodka
2015,6.8,vodka
2015,4.1,vodka
2015,0.6,vodka
2015,7.1,vodka
2015,2.4,vodka
2015,3,vodka
2015,9.1,vodka
2015,8.2,vodka
2015,4.5,vodka
2015,4.6,vodka
2015,8.9,vodka
2015,9,vodka
2015,5.1,vodka
2015,11.1,vodka
2015,4.7,vodka
2015,9.8,vodka
2015,4.4,vodka
2015,,vodka
2015,8.2,vodka
2015,11.2,vodka
2015,8.9,vodka
2015,8.6,vodka
2015,8.7,vodka
2016,3.6,vodka
2016,4.5,vodka
2016,6,vodka
2016,12.2,vodka
2016,4.5,vodka
2016,6.8,vodka
2016,4.2,vodka
2016,4.8,vodka
2016,7.8,vodka
2016,7.5,vodka
2016,3.3,vodka
2016,9.9,vodka
2016,4.3,vodka
2016,2.2,vodka
2016,8.3,vodka
2016,6.8,vodka
2016,7.8,vodka
2016,,vodka
2016,6.8,vodka
2016,0.5,vodka
2016,6.2,vodka
2016,3.3,vodka
2016,7.6,vodka
2016,10.4,vodka
2016,0.7,vodka
2016,12.2,vodka
2016,7.6,vodka
2016,9.7,vodka
2016,8.5,vodka
2016,3.8,vodka
2016,5.8,vodka
2016,5.1,vodka
2016,3,vodka
2016,4,vodka
2016,8.4,vodka
2016,4.6,vodka
2016,12.7,vodka
2016,9.5,vodka
2016,6.5,vodka
2016,12.1,vodka
2016,9.6,vodka
2016,12.2,vodka
2016,11.5,vodka
2016,6.5,vodka
2016,8.5,vodka
2016,4.9,vodka
2016,3.5,vodka
2016,3.3,vodka
2016,4.1,vodka
2016,4.4,vodka
2016,7.1,vodka
2016,8.6,vodka
2016,6.4,vodka
2016,6.6,vodka
2016,12.5,vodka
2016,2.4,vodka
2016,3.8,vodka
2016,4.9,vodka
2016,4.3,vodka
2016,6.3,vodka
2016,2.9,vodka
2016,12.8,vodka
2016,7.3,vodka
2016,7,vodka
2016,0.4,vodka
2016,6.8,vodka
2016,2.3,vodka
2016,3,vodka
2016,9,vodka
2016,7.9,vodka
2016,4.5,vodka
2016,4.7,vodka
2016,8.4,vodka
2016,8.6,vodka
2016,4.6,vodka
2016,11.2,vodka
2016,4.7,vodka
2016,9.2,vodka
2016,5.1,vodka
2016,,vodka
2016,7.7,vodka
2016,11.6,vodka
2016,8.2,vodka
2016,8.2,vodka
2016,8.9,vodka
1998,0.3,champagne
1998,1.1,champagne
1998,0.7,champagne
1998,0.4,champagne
1998,0.8,champagne
1998,0.9,champagne
1998,0.9,champagne
1998,0.5,champagne
1998,0.9,champagne
1998,0.5,champagne
1998,1.5,champagne
1998,0.6,champagne
1998,1.2,champagne
1998,0.5,champagne
1998,0.5,champagne
1998,0.2,champagne
1998,0.1,champagne
1998,,champagne
1998,1,champagne
1998,0.3,champagne
1998,1.1,champagne
1998,0.3,champagne
1998,0.7,champagne
1998,0.8,champagne
1998,0.1,champagne
1998,0.5,champagne
1998,1.1,champagne
1998,0.4,champagne
1998,1.2,champagne
1998,1,champagne
1998,0.9,champagne
1998,,champagne
1998,1.2,champagne
1998,0.7,champagne
1998,0.5,champagne
1998,1.4,champagne
1998,2.1,champagne
1998,0.7,champagne
1998,0.9,champagne
1998,3.5,champagne
1998,1.1,champagne
1998,1.7,champagne
1998,0.4,champagne
1998,1,champagne
1998,1.6,champagne
1998,0.9,champagne
1998,1,champagne
1998,1.2,champagne
1998,0.8,champagne
1998,0.2,champagne
1998,0.9,champagne
1998,0.8,champagne
1998,0.3,champagne
1998,0.5,champagne
1998,1.9,champagne
1998,0.3,champagne
1998,1.3,champagne
1998,1.5,champagne
1998,1.8,champagne
1998,1.2,champagne
1998,1.5,champagne
1998,0.7,champagne
1998,1.4,champagne
1998,,champagne
1998,1.4,champagne
1998,0.6,champagne
1998,1.6,champagne
1998,1.2,champagne
1998,0.4,champagne
1998,0.5,champagne
1998,1.1,champagne
1998,0.4,champagne
1998,0.8,champagne
1998,0.9,champagne
1998,0.3,champagne
1998,1.4,champagne
1998,0.9,champagne
1998,0.8,champagne
1998,1.4,champagne
1998,,champagne
1998,0.8,champagne
1998,0.6,champagne
1998,1.4,champagne
1998,0.8,champagne
1998,0.7,champagne
1999,0.3,champagne
1999,1.1,champagne
1999,0.7,champagne
1999,0.6,champagne
1999,0.5,champagne
1999,0.8,champagne
1999,0.7,champagne
1999,0.5,champagne
1999,1.1,champagne
1999,0.5,champagne
1999,2.1,champagne
1999,0.4,champagne
1999,1,champagne
1999,0.2,champagne
1999,0.4,champagne
1999,0.2,champagne
1999,0.1,champagne
1999,,champagne
1999,0.9,champagne
1999,0.4,champagne
1999,1,champagne
1999,0.6,champagne
1999,0.9,champagne
1999,0.9,champagne
1999,0.1,champagne
1999,0.3,champagne
1999,0.5,champagne
1999,0.3,champagne
1999,1.1,champagne
1999,1,champagne
1999,1.1,champagne
1999,,champagne
1999,0.9,champagne
1999,0.3,champagne
1999,0.9,champagne
1999,0.7,champagne
1999,1.7,champagne
1999,0.3,champagne
1999,0.2,champagne
1999,3.6,champagne
1999,1.1,champagne
1999,1.6,champagne
1999,0.6,champagne
1999,1,champagne
1999,0.9,champagne
1999,1.4,champagne
1999,1.1,champagne
1999,0.9,champagne
1999,1,champagne
1999,0.4,champagne
1999,1.3,champagne
1999,0.7,champagne
1999,0.3,champagne
1999,0.6,champagne
1999,2.5,champagne
1999,0.3,champagne
1999,1.5,champagne
1999,1.5,champagne
1999,1.3,champagne
1999,1.7,champagne
1999,1,champagne
1999,0.4,champagne
1999,0.9,champagne
1999,,champagne
1999,1.5,champagne
1999,0.5,champagne
1999,1.7,champagne
1999,1.1,champagne
1999,0.5,champagne
1999,0.7,champagne
1999,0.8,champagne
1999,0.5,champagne
1999,0.7,champagne
1999,0.6,champagne
1999,0.3,champagne
1999,1.1,champagne
1999,1.1,champagne
1999,0.7,champagne
1999,0.9,champagne
1999,,champagne
1999,0.4,champagne
1999,0.6,champagne
1999,0.5,champagne
1999,0.7,champagne
1999,0.8,champagne
2000,0.6,champagne
2000,1.3,champagne
2000,0.7,champagne
2000,0.9,champagne
2000,0.6,champagne
2000,0.2,champagne
2000,0.9,champagne
2000,0.4,champagne
2000,0.6,champagne
2000,0.5,champagne
2000,1.9,champagne
2000,0.5,champagne
2000,1.2,champagne
2000,0.2,champagne
2000,0.5,champagne
2000,0.3,champagne
2000,0.2,champagne
2000,,champagne
2000,1.3,champagne
2000,0.6,champagne
2000,1.3,champagne
2000,0.9,champagne
2000,0.6,champagne
2000,0.8,champagne
2000,0.2,champagne
2000,0.4,champagne
2000,0.6,champagne
2000,0.3,champagne
2000,0.3,champagne
2000,1.4,champagne
2000,1.6,champagne
2000,,champagne
2000,0.6,champagne
2000,0.5,champagne
2000,1.3,champagne
2000,0.7,champagne
2000,1.8,champagne
2000,0.3,champagne
2000,0.3,champagne
2000,3.9,champagne
2000,0.6,champagne
2000,1.7,champagne
2000,0.9,champagne
2000,1,champagne
2000,0.4,champagne
2000,1.6,champagne
2000,0.6,champagne
2000,0.7,champagne
2000,1.2,champagne
2000,0.3,champagne
2000,1.3,champagne
2000,0.6,champagne
2000,0.5,champagne
2000,0.7,champagne
2000,1.9,champagne
2000,0.1,champagne
2000,2.2,champagne
2000,1.2,champagne
2000,1.5,champagne
2000,2,champagne
2000,1.3,champagne
2000,0.5,champagne
2000,1,champagne
2000,,champagne
2000,1.3,champagne
2000,0.8,champagne
2000,1.1,champagne
2000,1.1,champagne
2000,0.4,champagne
2000,0.7,champagne
2000,0.8,champagne
2000,0.6,champagne
2000,0.8,champagne
2000,0.3,champagne
2000,0.4,champagne
2000,0.7,champagne
2000,1.4,champagne
2000,0.8,champagne
2000,1,champagne
2000,,champagne
2000,0.5,champagne
2000,1.7,champagne
2000,0.6,champagne
2000,0.8,champagne
2000,1.5,champagne
2001,0.5,champagne
2001,1.4,champagne
2001,0.6,champagne
2001,1.2,champagne
2001,0.8,champagne
2001,0.3,champagne
2001,0.8,champagne
2001,0.4,champagne
2001,0.6,champagne
2001,0.6,champagne
2001,1.8,champagne
2001,0.5,champagne
2001,1.5,champagne
2001,0.4,champagne
2001,0.4,champagne
2001,0.4,champagne
2001,0.3,champagne
2001,1.3,champagne
2001,1.4,champagne
2001,0.4,champagne
2001,1.1,champagne
2001,1.3,champagne
2001,0.6,champagne
2001,0.9,champagne
2001,0.2,champagne
2001,0.4,champagne
2001,0.6,champagne
2001,0.4,champagne
2001,0.6,champagne
2001,1.4,champagne
2001,1.5,champagne
2001,,champagne
2001,0.6,champagne
2001,0.5,champagne
2001,1.8,champagne
2001,0.7,champagne
2001,1.4,champagne
2001,0.3,champagne
2001,0.3,champagne
2001,4.2,champagne
2001,0.3,champagne
2001,1.8,champagne
2001,1.2,champagne
2001,0.9,champagne
2001,0.4,champagne
2001,1.3,champagne
2001,0.6,champagne
2001,0.7,champagne
2001,1.6,champagne
2001,0.4,champagne
2001,0.8,champagne
2001,0.6,champagne
2001,0.5,champagne
2001,0.9,champagne
2001,0.8,champagne
2001,0.1,champagne
2001,1.8,champagne
2001,1.4,champagne
2001,1,champagne
2001,2.4,champagne
2001,1.2,champagne
2001,0.9,champagne
2001,0.9,champagne
2001,,champagne
2001,1.2,champagne
2001,1,champagne
2001,1.2,champagne
2001,1.5,champagne
2001,0.5,champagne
2001,1.4,champagne
2001,0.9,champagne
2001,0.6,champagne
2001,0.9,champagne
2001,0.3,champagne
2001,0.3,champagne
2001,0.5,champagne
2001,1.4,champagne
2001,0.9,champagne
2001,1.2,champagne
2001,,champagne
2001,0.5,champagne
2001,1.9,champagne
2001,0.8,champagne
2001,0.9,champagne
2001,1.6,champagne
2002,0.7,champagne
2002,1.1,champagne
2002,0.5,champagne
2002,1.5,champagne
2002,0.8,champagne
2002,0.2,champagne
2002,0.9,champagne
2002,0.4,champagne
2002,0.6,champagne
2002,0.8,champagne
2002,1.6,champagne
2002,0.4,champagne
2002,1.3,champagne
2002,0.6,champagne
2002,0.4,champagne
2002,0.5,champagne
2002,0.6,champagne
2002,0.8,champagne
2002,1.1,champagne
2002,0.7,champagne
2002,1.3,champagne
2002,1.5,champagne
2002,0.8,champagne
2002,1.2,champagne
2002,0.2,champagne
2002,0.4,champagne
2002,0.9,champagne
2002,0.5,champagne
2002,0.5,champagne
2002,1.3,champagne
2002,1.4,champagne
2002,,champagne
2002,0.5,champagne
2002,0.5,champagne
2002,2.3,champagne
2002,0.7,champagne
2002,1.4,champagne
2002,0.4,champagne
2002,0.3,champagne
2002,4,champagne
2002,0.7,champagne
2002,1.9,champagne
2002,1.5,champagne
2002,1,champagne
2002,0.5,champagne
2002,1,champagne
2002,0.6,champagne
2002,0.7,champagne
2002,1.2,champagne
2002,0.4,champagne
2002,0.8,champagne
2002,0.6,champagne
2002,0.6,champagne
2002,1,champagne
2002,0.9,champagne
2002,0.2,champagne
2002,1.5,champagne
2002,1.3,champagne
2002,1.2,champagne
2002,2.6,champagne
2002,0.9,champagne
2002,1.6,champagne
2002,1,champagne
2002,,champagne
2002,1.2,champagne
2002,1.4,champagne
2002,1.2,champagne
2002,1.4,champagne
2002,0.6,champagne
2002,1.2,champagne
2002,0.9,champagne
2002,0.7,champagne
2002,1,champagne
2002,0.4,champagne
2002,0.5,champagne
2002,0.7,champagne
2002,1.5,champagne
2002,1,champagne
2002,1.1,champagne
2002,,champagne
2002,0.5,champagne
2002,1.6,champagne
2002,1.1,champagne
2002,1,champagne
2002,1,champagne
2003,1,champagne
2003,1.1,champagne
2003,0.6,champagne
2003,1.7,champagne
2003,0.9,champagne
2003,0.3,champagne
2003,0.9,champagne
2003,0.5,champagne
2003,0.4,champagne
2003,0.9,champagne
2003,1.8,champagne
2003,0.4,champagne
2003,1.1,champagne
2003,1.2,champagne
2003,0.5,champagne
2003,0.6,champagne
2003,0.6,champagne
2003,0.8,champagne
2003,1,champagne
2003,0.8,champagne
2003,1.4,champagne
2003,1.4,champagne
2003,0.9,champagne
2003,1.8,champagne
2003,0.2,champagne
2003,0.6,champagne
2003,1.1,champagne
2003,0.6,champagne
2003,0.5,champagne
2003,1.4,champagne
2003,1.3,champagne
2003,,champagne
2003,0.4,champagne
2003,1.1,champagne
2003,2.2,champagne
2003,0.7,champagne
2003,1.8,champagne
2003,0.4,champagne
2003,0.3,champagne
2003,4.1,champagne
2003,0.8,champagne
2003,2.1,champagne
2003,1.7,champagne
2003,1.1,champagne
2003,0.4,champagne
2003,1,champagne
2003,0.5,champagne
2003,0.6,champagne
2003,1.4,champagne
2003,0.6,champagne
2003,0.9,champagne
2003,0.7,champagne
2003,0.6,champagne
2003,1,champagne
2003,0.8,champagne
2003,0.2,champagne
2003,1.5,champagne
2003,1.2,champagne
2003,1.1,champagne
2003,2.8,champagne
2003,0.8,champagne
2003,1.4,champagne
2003,1,champagne
2003,,champagne
2003,1.1,champagne
2003,1.5,champagne
2003,1.2,champagne
2003,1.2,champagne
2003,0.7,champagne
2003,1.7,champagne
2003,1.5,champagne
2003,0.6,champagne
2003,1.2,champagne
2003,0.3,champagne
2003,0.7,champagne
2003,0.7,champagne
2003,1.6,champagne
2003,1.2,champagne
2003,1.2,champagne
2003,,champagne
2003,0.5,champagne
2003,1.6,champagne
2003,1.2,champagne
2003,1.2,champagne
2003,0.5,champagne
2004,1,champagne
2004,1.3,champagne
2004,0.6,champagne
2004,1.3,champagne
2004,0.9,champagne
2004,0.3,champagne
2004,1.1,champagne
2004,0.5,champagne
2004,0.4,champagne
2004,1,champagne
2004,1.9,champagne
2004,0.6,champagne
2004,1.3,champagne
2004,1.5,champagne
2004,0.3,champagne
2004,3,champagne
2004,0.7,champagne
2004,0.8,champagne
2004,1.5,champagne
2004,0.8,champagne
2004,1.4,champagne
2004,1.4,champagne
2004,1.3,champagne
2004,2,champagne
2004,0.3,champagne
2004,0.7,champagne
2004,1,champagne
2004,0.7,champagne
2004,0.5,champagne
2004,1.1,champagne
2004,0.9,champagne
2004,,champagne
2004,0.4,champagne
2004,0.8,champagne
2004,3.7,champagne
2004,0.7,champagne
2004,1.9,champagne
2004,0.5,champagne
2004,0.4,champagne
2004,3.8,champagne
2004,0.8,champagne
2004,2.2,champagne
2004,1.3,champagne
2004,1.2,champagne
2004,0.5,champagne
2004,0.3,champagne
2004,0.7,champagne
2004,0.6,champagne
2004,1.1,champagne
2004,0.6,champagne
2004,1.5,champagne
2004,1.2,champagne
2004,0.7,champagne
2004,1.1,champagne
2004,1.1,champagne
2004,0.2,champagne
2004,1.1,champagne
2004,1.2,champagne
2004,1.1,champagne
2004,2.5,champagne
2004,0.9,champagne
2004,1.5,champagne
2004,1,champagne
2004,,champagne
2004,0.7,champagne
2004,1.5,champagne
2004,1.3,champagne
2004,1.2,champagne
2004,0.7,champagne
2004,2,champagne
2004,0.7,champagne
2004,0.6,champagne
2004,1,champagne
2004,0.4,champagne
2004,0.8,champagne
2004,0.9,champagne
2004,1.9,champagne
2004,1,champagne
2004,1.3,champagne
2004,,champagne
2004,0.5,champagne
2004,1.9,champagne
2004,1.2,champagne
2004,1,champagne
2004,0.4,champagne
2005,1.1,champagne
2005,1.1,champagne
2005,0.7,champagne
2005,1.3,champagne
2005,0.8,champagne
2005,0.6,champagne
2005,1.2,champagne
2005,0.6,champagne
2005,0.4,champagne
2005,1.3,champagne
2005,2,champagne
2005,0.6,champagne
2005,1.4,champagne
2005,1.5,champagne
2005,0.4,champagne
2005,3,champagne
2005,1,champagne
2005,0.1,champagne
2005,1.7,champagne
2005,1.1,champagne
2005,1.5,champagne
2005,1.6,champagne
2005,1.6,champagne
2005,2.1,champagne
2005,0.4,champagne
2005,0.7,champagne
2005,1.4,champagne
2005,0.7,champagne
2005,0.5,champagne
2005,1.1,champagne
2005,1,champagne
2005,,champagne
2005,0.6,champagne
2005,1.5,champagne
2005,3.9,champagne
2005,0.8,champagne
2005,2,champagne
2005,0.5,champagne
2005,0.4,champagne
2005,3.7,champagne
2005,1.1,champagne
2005,2.1,champagne
2005,1.3,champagne
2005,1.4,champagne
2005,0.4,champagne
2005,0.3,champagne
2005,0.7,champagne
2005,0.7,champagne
2005,1.3,champagne
2005,1,champagne
2005,0.9,champagne
2005,1.6,champagne
2005,0.9,champagne
2005,1.2,champagne
2005,1.2,champagne
2005,0.5,champagne
2005,1.3,champagne
2005,1.2,champagne
2005,0.9,champagne
2005,2.4,champagne
2005,0.9,champagne
2005,2.2,champagne
2005,1,champagne
2005,,champagne
2005,0.5,champagne
2005,1.6,champagne
2005,1.5,champagne
2005,1.5,champagne
2005,0.9,champagne
2005,2.2,champagne
2005,0.7,champagne
2005,0.7,champagne
2005,0.7,champagne
2005,0.5,champagne
2005,0.8,champagne
2005,1,champagne
2005,2.3,champagne
2005,0.7,champagne
2005,1.5,champagne
2005,,champagne
2005,0.5,champagne
